filename,zeta_norm,b,c,zeta_raw,npy_index
file_80716.npy,250285.71428571423,1.42,76.0,0.08759999999999998,80716
file_80717.npy,250285.71428571423,1.42,84.0,0.08759999999999998,80717
file_80718.npy,250285.71428571423,1.42,92.0,0.08759999999999998,80718
file_80719.npy,250285.71428571423,1.42,100.0,0.08759999999999998,80719
file_80720.npy,250285.71428571423,1.42,108.0,0.08759999999999998,80720
file_80721.npy,250285.71428571423,1.42,116.0,0.08759999999999998,80721
file_80722.npy,250285.71428571423,1.42,124.0,0.08759999999999998,80722
file_80723.npy,250285.71428571423,1.42,132.0,0.08759999999999998,80723
file_80724.npy,250285.71428571423,1.42,140.0,0.08759999999999998,80724
file_80725.npy,250285.71428571423,1.42,148.0,0.08759999999999998,80725
file_80726.npy,250285.71428571423,1.42,156.0,0.08759999999999998,80726
file_80727.npy,250285.71428571423,1.42,164.0,0.08759999999999998,80727
file_80728.npy,250285.71428571423,1.42,172.0,0.08759999999999998,80728
file_80729.npy,250285.71428571423,1.42,180.0,0.08759999999999998,80729
file_80730.npy,250285.71428571423,1.64,-180.0,0.08759999999999998,80730
file_80731.npy,250285.71428571423,1.64,-172.0,0.08759999999999998,80731
file_80732.npy,250285.71428571423,1.64,-164.0,0.08759999999999998,80732
file_80733.npy,250285.71428571423,1.64,-156.0,0.08759999999999998,80733
file_80734.npy,250285.71428571423,1.64,-148.0,0.08759999999999998,80734
file_80735.npy,250285.71428571423,1.64,-140.0,0.08759999999999998,80735
file_80736.npy,250285.71428571423,1.64,-132.0,0.08759999999999998,80736
file_80737.npy,250285.71428571423,1.64,-124.0,0.08759999999999998,80737
file_80738.npy,250285.71428571423,1.64,-116.0,0.08759999999999998,80738
file_80739.npy,250285.71428571423,1.64,-108.0,0.08759999999999998,80739
file_80740.npy,250285.71428571423,1.64,-100.0,0.08759999999999998,80740
file_80741.npy,250285.71428571423,1.64,-92.0,0.08759999999999998,80741
file_80742.npy,250285.71428571423,1.64,-84.0,0.08759999999999998,80742
file_80743.npy,250285.71428571423,1.64,-76.0,0.08759999999999998,80743
file_80744.npy,250285.71428571423,1.64,-68.0,0.08759999999999998,80744
file_80745.npy,250285.71428571423,1.64,-60.0,0.08759999999999998,80745
file_80746.npy,250285.71428571423,1.64,-52.0,0.08759999999999998,80746
file_80747.npy,250285.71428571423,1.64,-44.0,0.08759999999999998,80747
file_80748.npy,250285.71428571423,1.64,-36.0,0.08759999999999998,80748
file_80749.npy,250285.71428571423,1.64,-28.0,0.08759999999999998,80749
file_80750.npy,250285.71428571423,1.64,-20.0,0.08759999999999998,80750
file_80751.npy,250285.71428571423,1.64,-12.0,0.08759999999999998,80751
file_80752.npy,250285.71428571423,1.64,-4.0,0.08759999999999998,80752
file_80753.npy,250285.71428571423,1.64,4.0,0.08759999999999998,80753
file_80754.npy,250285.71428571423,1.64,12.0,0.08759999999999998,80754
file_80755.npy,250285.71428571423,1.64,20.0,0.08759999999999998,80755
file_80756.npy,250285.71428571423,1.64,28.0,0.08759999999999998,80756
file_80757.npy,250285.71428571423,1.64,36.0,0.08759999999999998,80757
file_80758.npy,250285.71428571423,1.64,44.0,0.08759999999999998,80758
file_80759.npy,250285.71428571423,1.64,52.0,0.08759999999999998,80759
file_80760.npy,250285.71428571423,1.64,60.0,0.08759999999999998,80760
file_80761.npy,250285.71428571423,1.64,68.0,0.08759999999999998,80761
file_80762.npy,250285.71428571423,1.64,76.0,0.08759999999999998,80762
file_80763.npy,250285.71428571423,1.64,84.0,0.08759999999999998,80763
file_80764.npy,250285.71428571423,1.64,92.0,0.08759999999999998,80764
file_80765.npy,250285.71428571423,1.64,100.0,0.08759999999999998,80765
file_80766.npy,250285.71428571423,1.64,108.0,0.08759999999999998,80766
file_80767.npy,250285.71428571423,1.64,116.0,0.08759999999999998,80767
file_80768.npy,250285.71428571423,1.64,124.0,0.08759999999999998,80768
file_80769.npy,250285.71428571423,1.64,132.0,0.08759999999999998,80769
file_80770.npy,250285.71428571423,1.64,140.0,0.08759999999999998,80770
file_80771.npy,250285.71428571423,1.64,148.0,0.08759999999999998,80771
file_80772.npy,250285.71428571423,1.64,156.0,0.08759999999999998,80772
file_80773.npy,250285.71428571423,1.64,164.0,0.08759999999999998,80773
file_80774.npy,250285.71428571423,1.64,172.0,0.08759999999999998,80774
file_80775.npy,250285.71428571423,1.64,180.0,0.08759999999999998,80775
file_80776.npy,250285.71428571423,1.86,-180.0,0.08759999999999998,80776
file_80777.npy,250285.71428571423,1.86,-172.0,0.08759999999999998,80777
file_80778.npy,250285.71428571423,1.86,-164.0,0.08759999999999998,80778
file_80779.npy,250285.71428571423,1.86,-156.0,0.08759999999999998,80779
file_80780.npy,250285.71428571423,1.86,-148.0,0.08759999999999998,80780
file_80781.npy,250285.71428571423,1.86,-140.0,0.08759999999999998,80781
file_80782.npy,250285.71428571423,1.86,-132.0,0.08759999999999998,80782
file_80783.npy,250285.71428571423,1.86,-124.0,0.08759999999999998,80783
file_80784.npy,250285.71428571423,1.86,-116.0,0.08759999999999998,80784
file_80785.npy,250285.71428571423,1.86,-108.0,0.08759999999999998,80785
file_80786.npy,250285.71428571423,1.86,-100.0,0.08759999999999998,80786
file_80787.npy,250285.71428571423,1.86,-92.0,0.08759999999999998,80787
file_80788.npy,250285.71428571423,1.86,-84.0,0.08759999999999998,80788
file_80789.npy,250285.71428571423,1.86,-76.0,0.08759999999999998,80789
file_80790.npy,250285.71428571423,1.86,-68.0,0.08759999999999998,80790
file_80791.npy,250285.71428571423,1.86,-60.0,0.08759999999999998,80791
file_80792.npy,250285.71428571423,1.86,-52.0,0.08759999999999998,80792
file_80793.npy,250285.71428571423,1.86,-44.0,0.08759999999999998,80793
file_80794.npy,250285.71428571423,1.86,-36.0,0.08759999999999998,80794
file_80795.npy,250285.71428571423,1.86,-28.0,0.08759999999999998,80795
file_80796.npy,250285.71428571423,1.86,-20.0,0.08759999999999998,80796
file_80797.npy,250285.71428571423,1.86,-12.0,0.08759999999999998,80797
file_80798.npy,250285.71428571423,1.86,-4.0,0.08759999999999998,80798
file_80799.npy,250285.71428571423,1.86,4.0,0.08759999999999998,80799
file_80800.npy,250285.71428571423,1.86,12.0,0.08759999999999998,80800
file_80801.npy,250285.71428571423,1.86,20.0,0.08759999999999998,80801
file_80802.npy,250285.71428571423,1.86,28.0,0.08759999999999998,80802
file_80803.npy,250285.71428571423,1.86,36.0,0.08759999999999998,80803
file_80804.npy,250285.71428571423,1.86,44.0,0.08759999999999998,80804
file_80805.npy,250285.71428571423,1.86,52.0,0.08759999999999998,80805
file_80806.npy,250285.71428571423,1.86,60.0,0.08759999999999998,80806
file_80807.npy,250285.71428571423,1.86,68.0,0.08759999999999998,80807
file_80808.npy,250285.71428571423,1.86,76.0,0.08759999999999998,80808
file_80809.npy,250285.71428571423,1.86,84.0,0.08759999999999998,80809
file_80810.npy,250285.71428571423,1.86,92.0,0.08759999999999998,80810
file_80811.npy,250285.71428571423,1.86,100.0,0.08759999999999998,80811
file_80812.npy,250285.71428571423,1.86,108.0,0.08759999999999998,80812
file_80813.npy,250285.71428571423,1.86,116.0,0.08759999999999998,80813
file_80814.npy,250285.71428571423,1.86,124.0,0.08759999999999998,80814
file_80815.npy,250285.71428571423,1.86,132.0,0.08759999999999998,80815
file_80816.npy,250285.71428571423,1.86,140.0,0.08759999999999998,80816
file_80817.npy,250285.71428571423,1.86,148.0,0.08759999999999998,80817
file_80818.npy,250285.71428571423,1.86,156.0,0.08759999999999998,80818
file_80819.npy,250285.71428571423,1.86,164.0,0.08759999999999998,80819
file_80820.npy,250285.71428571423,1.86,172.0,0.08759999999999998,80820
file_80821.npy,250285.71428571423,1.86,180.0,0.08759999999999998,80821
file_80822.npy,250285.71428571423,2.08,-180.0,0.08759999999999998,80822
file_80823.npy,250285.71428571423,2.08,-172.0,0.08759999999999998,80823
file_80824.npy,250285.71428571423,2.08,-164.0,0.08759999999999998,80824
file_80825.npy,250285.71428571423,2.08,-156.0,0.08759999999999998,80825
file_80826.npy,250285.71428571423,2.08,-148.0,0.08759999999999998,80826
file_80827.npy,250285.71428571423,2.08,-140.0,0.08759999999999998,80827
file_80828.npy,250285.71428571423,2.08,-132.0,0.08759999999999998,80828
file_80829.npy,250285.71428571423,2.08,-124.0,0.08759999999999998,80829
file_80830.npy,250285.71428571423,2.08,-116.0,0.08759999999999998,80830
file_80831.npy,250285.71428571423,2.08,-108.0,0.08759999999999998,80831
file_80832.npy,250285.71428571423,2.08,-100.0,0.08759999999999998,80832
file_80833.npy,250285.71428571423,2.08,-92.0,0.08759999999999998,80833
file_80834.npy,250285.71428571423,2.08,-84.0,0.08759999999999998,80834
file_80835.npy,250285.71428571423,2.08,-76.0,0.08759999999999998,80835
file_80836.npy,250285.71428571423,2.08,-68.0,0.08759999999999998,80836
file_80837.npy,250285.71428571423,2.08,-60.0,0.08759999999999998,80837
file_80838.npy,250285.71428571423,2.08,-52.0,0.08759999999999998,80838
file_80839.npy,250285.71428571423,2.08,-44.0,0.08759999999999998,80839
file_80840.npy,250285.71428571423,2.08,-36.0,0.08759999999999998,80840
file_80841.npy,250285.71428571423,2.08,-28.0,0.08759999999999998,80841
file_80842.npy,250285.71428571423,2.08,-20.0,0.08759999999999998,80842
file_80843.npy,250285.71428571423,2.08,-12.0,0.08759999999999998,80843
file_80844.npy,250285.71428571423,2.08,-4.0,0.08759999999999998,80844
file_80845.npy,250285.71428571423,2.08,4.0,0.08759999999999998,80845
file_80846.npy,250285.71428571423,2.08,12.0,0.08759999999999998,80846
file_80847.npy,250285.71428571423,2.08,20.0,0.08759999999999998,80847
file_80848.npy,250285.71428571423,2.08,28.0,0.08759999999999998,80848
file_80849.npy,250285.71428571423,2.08,36.0,0.08759999999999998,80849
file_80850.npy,250285.71428571423,2.08,44.0,0.08759999999999998,80850
file_80851.npy,250285.71428571423,2.08,52.0,0.08759999999999998,80851
file_80852.npy,250285.71428571423,2.08,60.0,0.08759999999999998,80852
file_80853.npy,250285.71428571423,2.08,68.0,0.08759999999999998,80853
file_80854.npy,250285.71428571423,2.08,76.0,0.08759999999999998,80854
file_80855.npy,250285.71428571423,2.08,84.0,0.08759999999999998,80855
file_80856.npy,250285.71428571423,2.08,92.0,0.08759999999999998,80856
file_80857.npy,250285.71428571423,2.08,100.0,0.08759999999999998,80857
file_80858.npy,250285.71428571423,2.08,108.0,0.08759999999999998,80858
file_80859.npy,250285.71428571423,2.08,116.0,0.08759999999999998,80859
file_80860.npy,250285.71428571423,2.08,124.0,0.08759999999999998,80860
file_80861.npy,250285.71428571423,2.08,132.0,0.08759999999999998,80861
file_80862.npy,250285.71428571423,2.08,140.0,0.08759999999999998,80862
file_80863.npy,250285.71428571423,2.08,148.0,0.08759999999999998,80863
file_80864.npy,250285.71428571423,2.08,156.0,0.08759999999999998,80864
file_80865.npy,250285.71428571423,2.08,164.0,0.08759999999999998,80865
file_80866.npy,250285.71428571423,2.08,172.0,0.08759999999999998,80866
file_80867.npy,250285.71428571423,2.08,180.0,0.08759999999999998,80867
file_80868.npy,250285.71428571423,2.3,-180.0,0.08759999999999998,80868
file_80869.npy,250285.71428571423,2.3,-172.0,0.08759999999999998,80869
file_80870.npy,250285.71428571423,2.3,-164.0,0.08759999999999998,80870
file_80871.npy,250285.71428571423,2.3,-156.0,0.08759999999999998,80871
file_80872.npy,250285.71428571423,2.3,-148.0,0.08759999999999998,80872
file_80873.npy,250285.71428571423,2.3,-140.0,0.08759999999999998,80873
file_80874.npy,250285.71428571423,2.3,-132.0,0.08759999999999998,80874
file_80875.npy,250285.71428571423,2.3,-124.0,0.08759999999999998,80875
file_80876.npy,250285.71428571423,2.3,-116.0,0.08759999999999998,80876
file_80877.npy,250285.71428571423,2.3,-108.0,0.08759999999999998,80877
file_80878.npy,250285.71428571423,2.3,-100.0,0.08759999999999998,80878
file_80879.npy,250285.71428571423,2.3,-92.0,0.08759999999999998,80879
file_80880.npy,250285.71428571423,2.3,-84.0,0.08759999999999998,80880
file_80881.npy,250285.71428571423,2.3,-76.0,0.08759999999999998,80881
file_80882.npy,250285.71428571423,2.3,-68.0,0.08759999999999998,80882
file_80883.npy,250285.71428571423,2.3,-60.0,0.08759999999999998,80883
file_80884.npy,250285.71428571423,2.3,-52.0,0.08759999999999998,80884
file_80885.npy,250285.71428571423,2.3,-44.0,0.08759999999999998,80885
file_80886.npy,250285.71428571423,2.3,-36.0,0.08759999999999998,80886
file_80887.npy,250285.71428571423,2.3,-28.0,0.08759999999999998,80887
file_80888.npy,250285.71428571423,2.3,-20.0,0.08759999999999998,80888
file_80889.npy,250285.71428571423,2.3,-12.0,0.08759999999999998,80889
file_80890.npy,250285.71428571423,2.3,-4.0,0.08759999999999998,80890
file_80891.npy,250285.71428571423,2.3,4.0,0.08759999999999998,80891
file_80892.npy,250285.71428571423,2.3,12.0,0.08759999999999998,80892
file_80893.npy,250285.71428571423,2.3,20.0,0.08759999999999998,80893
file_80894.npy,250285.71428571423,2.3,28.0,0.08759999999999998,80894
file_80895.npy,250285.71428571423,2.3,36.0,0.08759999999999998,80895
file_80896.npy,250285.71428571423,2.3,44.0,0.08759999999999998,80896
file_80897.npy,250285.71428571423,2.3,52.0,0.08759999999999998,80897
file_80898.npy,250285.71428571423,2.3,60.0,0.08759999999999998,80898
file_80899.npy,250285.71428571423,2.3,68.0,0.08759999999999998,80899
file_80900.npy,250285.71428571423,2.3,76.0,0.08759999999999998,80900
file_80901.npy,250285.71428571423,2.3,84.0,0.08759999999999998,80901
file_80902.npy,250285.71428571423,2.3,92.0,0.08759999999999998,80902
file_80903.npy,250285.71428571423,2.3,100.0,0.08759999999999998,80903
file_80904.npy,250285.71428571423,2.3,108.0,0.08759999999999998,80904
file_80905.npy,250285.71428571423,2.3,116.0,0.08759999999999998,80905
file_80906.npy,250285.71428571423,2.3,124.0,0.08759999999999998,80906
file_80907.npy,250285.71428571423,2.3,132.0,0.08759999999999998,80907
file_80908.npy,250285.71428571423,2.3,140.0,0.08759999999999998,80908
file_80909.npy,250285.71428571423,2.3,148.0,0.08759999999999998,80909
file_80910.npy,250285.71428571423,2.3,156.0,0.08759999999999998,80910
file_80911.npy,250285.71428571423,2.3,164.0,0.08759999999999998,80911
file_80912.npy,250285.71428571423,2.3,172.0,0.08759999999999998,80912
file_80913.npy,250285.71428571423,2.3,180.0,0.08759999999999998,80913
file_80914.npy,250285.71428571423,2.52,-180.0,0.08759999999999998,80914
file_80915.npy,250285.71428571423,2.52,-172.0,0.08759999999999998,80915
file_80916.npy,250285.71428571423,2.52,-164.0,0.08759999999999998,80916
file_80917.npy,250285.71428571423,2.52,-156.0,0.08759999999999998,80917
file_80918.npy,250285.71428571423,2.52,-148.0,0.08759999999999998,80918
file_80919.npy,250285.71428571423,2.52,-140.0,0.08759999999999998,80919
file_80920.npy,250285.71428571423,2.52,-132.0,0.08759999999999998,80920
file_80921.npy,250285.71428571423,2.52,-124.0,0.08759999999999998,80921
file_80922.npy,250285.71428571423,2.52,-116.0,0.08759999999999998,80922
file_80923.npy,250285.71428571423,2.52,-108.0,0.08759999999999998,80923
file_80924.npy,250285.71428571423,2.52,-100.0,0.08759999999999998,80924
file_80925.npy,250285.71428571423,2.52,-92.0,0.08759999999999998,80925
file_80926.npy,250285.71428571423,2.52,-84.0,0.08759999999999998,80926
file_80927.npy,250285.71428571423,2.52,-76.0,0.08759999999999998,80927
file_80928.npy,250285.71428571423,2.52,-68.0,0.08759999999999998,80928
file_80929.npy,250285.71428571423,2.52,-60.0,0.08759999999999998,80929
file_80930.npy,250285.71428571423,2.52,-52.0,0.08759999999999998,80930
file_80931.npy,250285.71428571423,2.52,-44.0,0.08759999999999998,80931
file_80932.npy,250285.71428571423,2.52,-36.0,0.08759999999999998,80932
file_80933.npy,250285.71428571423,2.52,-28.0,0.08759999999999998,80933
file_80934.npy,250285.71428571423,2.52,-20.0,0.08759999999999998,80934
file_80935.npy,250285.71428571423,2.52,-12.0,0.08759999999999998,80935
file_80936.npy,250285.71428571423,2.52,-4.0,0.08759999999999998,80936
file_80937.npy,250285.71428571423,2.52,4.0,0.08759999999999998,80937
file_80938.npy,250285.71428571423,2.52,12.0,0.08759999999999998,80938
file_80939.npy,250285.71428571423,2.52,20.0,0.08759999999999998,80939
file_80940.npy,250285.71428571423,2.52,28.0,0.08759999999999998,80940
file_80941.npy,250285.71428571423,2.52,36.0,0.08759999999999998,80941
file_80942.npy,250285.71428571423,2.52,44.0,0.08759999999999998,80942
file_80943.npy,250285.71428571423,2.52,52.0,0.08759999999999998,80943
file_80944.npy,250285.71428571423,2.52,60.0,0.08759999999999998,80944
file_80945.npy,250285.71428571423,2.52,68.0,0.08759999999999998,80945
file_80946.npy,250285.71428571423,2.52,76.0,0.08759999999999998,80946
file_80947.npy,250285.71428571423,2.52,84.0,0.08759999999999998,80947
file_80948.npy,250285.71428571423,2.52,92.0,0.08759999999999998,80948
file_80949.npy,250285.71428571423,2.52,100.0,0.08759999999999998,80949
file_80950.npy,250285.71428571423,2.52,108.0,0.08759999999999998,80950
file_80951.npy,250285.71428571423,2.52,116.0,0.08759999999999998,80951
file_80952.npy,250285.71428571423,2.52,124.0,0.08759999999999998,80952
file_80953.npy,250285.71428571423,2.52,132.0,0.08759999999999998,80953
file_80954.npy,250285.71428571423,2.52,140.0,0.08759999999999998,80954
file_80955.npy,250285.71428571423,2.52,148.0,0.08759999999999998,80955
file_80956.npy,250285.71428571423,2.52,156.0,0.08759999999999998,80956
file_80957.npy,250285.71428571423,2.52,164.0,0.08759999999999998,80957
file_80958.npy,250285.71428571423,2.52,172.0,0.08759999999999998,80958
file_80959.npy,250285.71428571423,2.52,180.0,0.08759999999999998,80959
file_80960.npy,250285.71428571423,2.74,-180.0,0.08759999999999998,80960
file_80961.npy,250285.71428571423,2.74,-172.0,0.08759999999999998,80961
file_80962.npy,250285.71428571423,2.74,-164.0,0.08759999999999998,80962
file_80963.npy,250285.71428571423,2.74,-156.0,0.08759999999999998,80963
file_80964.npy,250285.71428571423,2.74,-148.0,0.08759999999999998,80964
file_80965.npy,250285.71428571423,2.74,-140.0,0.08759999999999998,80965
file_80966.npy,250285.71428571423,2.74,-132.0,0.08759999999999998,80966
file_80967.npy,250285.71428571423,2.74,-124.0,0.08759999999999998,80967
file_80968.npy,250285.71428571423,2.74,-116.0,0.08759999999999998,80968
file_80969.npy,250285.71428571423,2.74,-108.0,0.08759999999999998,80969
file_80970.npy,250285.71428571423,2.74,-100.0,0.08759999999999998,80970
file_80971.npy,250285.71428571423,2.74,-92.0,0.08759999999999998,80971
file_80972.npy,250285.71428571423,2.74,-84.0,0.08759999999999998,80972
file_80973.npy,250285.71428571423,2.74,-76.0,0.08759999999999998,80973
file_80974.npy,250285.71428571423,2.74,-68.0,0.08759999999999998,80974
file_80975.npy,250285.71428571423,2.74,-60.0,0.08759999999999998,80975
file_80976.npy,250285.71428571423,2.74,-52.0,0.08759999999999998,80976
file_80977.npy,250285.71428571423,2.74,-44.0,0.08759999999999998,80977
file_80978.npy,250285.71428571423,2.74,-36.0,0.08759999999999998,80978
file_80979.npy,250285.71428571423,2.74,-28.0,0.08759999999999998,80979
file_80980.npy,250285.71428571423,2.74,-20.0,0.08759999999999998,80980
file_80981.npy,250285.71428571423,2.74,-12.0,0.08759999999999998,80981
file_80982.npy,250285.71428571423,2.74,-4.0,0.08759999999999998,80982
file_80983.npy,250285.71428571423,2.74,4.0,0.08759999999999998,80983
file_80984.npy,250285.71428571423,2.74,12.0,0.08759999999999998,80984
file_80985.npy,250285.71428571423,2.74,20.0,0.08759999999999998,80985
file_80986.npy,250285.71428571423,2.74,28.0,0.08759999999999998,80986
file_80987.npy,250285.71428571423,2.74,36.0,0.08759999999999998,80987
file_80988.npy,250285.71428571423,2.74,44.0,0.08759999999999998,80988
file_80989.npy,250285.71428571423,2.74,52.0,0.08759999999999998,80989
file_80990.npy,250285.71428571423,2.74,60.0,0.08759999999999998,80990
file_80991.npy,250285.71428571423,2.74,68.0,0.08759999999999998,80991
file_80992.npy,250285.71428571423,2.74,76.0,0.08759999999999998,80992
file_80993.npy,250285.71428571423,2.74,84.0,0.08759999999999998,80993
file_80994.npy,250285.71428571423,2.74,92.0,0.08759999999999998,80994
file_80995.npy,250285.71428571423,2.74,100.0,0.08759999999999998,80995
file_80996.npy,250285.71428571423,2.74,108.0,0.08759999999999998,80996
file_80997.npy,250285.71428571423,2.74,116.0,0.08759999999999998,80997
file_80998.npy,250285.71428571423,2.74,124.0,0.08759999999999998,80998
file_80999.npy,250285.71428571423,2.74,132.0,0.08759999999999998,80999
file_81000.npy,250285.71428571423,2.74,140.0,0.08759999999999998,81000
file_81001.npy,250285.71428571423,2.74,148.0,0.08759999999999998,81001
file_81002.npy,250285.71428571423,2.74,156.0,0.08759999999999998,81002
file_81003.npy,250285.71428571423,2.74,164.0,0.08759999999999998,81003
file_81004.npy,250285.71428571423,2.74,172.0,0.08759999999999998,81004
file_81005.npy,250285.71428571423,2.74,180.0,0.08759999999999998,81005
file_81006.npy,250285.71428571423,2.96,-180.0,0.08759999999999998,81006
file_81007.npy,250285.71428571423,2.96,-172.0,0.08759999999999998,81007
file_81008.npy,250285.71428571423,2.96,-164.0,0.08759999999999998,81008
file_81009.npy,250285.71428571423,2.96,-156.0,0.08759999999999998,81009
file_81010.npy,250285.71428571423,2.96,-148.0,0.08759999999999998,81010
file_81011.npy,250285.71428571423,2.96,-140.0,0.08759999999999998,81011
file_81012.npy,250285.71428571423,2.96,-132.0,0.08759999999999998,81012
file_81013.npy,250285.71428571423,2.96,-124.0,0.08759999999999998,81013
file_81014.npy,250285.71428571423,2.96,-116.0,0.08759999999999998,81014
file_81015.npy,250285.71428571423,2.96,-108.0,0.08759999999999998,81015
file_81016.npy,250285.71428571423,2.96,-100.0,0.08759999999999998,81016
file_81017.npy,250285.71428571423,2.96,-92.0,0.08759999999999998,81017
file_81018.npy,250285.71428571423,2.96,-84.0,0.08759999999999998,81018
file_81019.npy,250285.71428571423,2.96,-76.0,0.08759999999999998,81019
file_81020.npy,250285.71428571423,2.96,-68.0,0.08759999999999998,81020
file_81021.npy,250285.71428571423,2.96,-60.0,0.08759999999999998,81021
file_81022.npy,250285.71428571423,2.96,-52.0,0.08759999999999998,81022
file_81023.npy,250285.71428571423,2.96,-44.0,0.08759999999999998,81023
file_81024.npy,250285.71428571423,2.96,-36.0,0.08759999999999998,81024
file_81025.npy,250285.71428571423,2.96,-28.0,0.08759999999999998,81025
file_81026.npy,250285.71428571423,2.96,-20.0,0.08759999999999998,81026
file_81027.npy,250285.71428571423,2.96,-12.0,0.08759999999999998,81027
file_81028.npy,250285.71428571423,2.96,-4.0,0.08759999999999998,81028
file_81029.npy,250285.71428571423,2.96,4.0,0.08759999999999998,81029
file_81030.npy,250285.71428571423,2.96,12.0,0.08759999999999998,81030
file_81031.npy,250285.71428571423,2.96,20.0,0.08759999999999998,81031
file_81032.npy,250285.71428571423,2.96,28.0,0.08759999999999998,81032
file_81033.npy,250285.71428571423,2.96,36.0,0.08759999999999998,81033
file_81034.npy,250285.71428571423,2.96,44.0,0.08759999999999998,81034
file_81035.npy,250285.71428571423,2.96,52.0,0.08759999999999998,81035
file_81036.npy,250285.71428571423,2.96,60.0,0.08759999999999998,81036
file_81037.npy,250285.71428571423,2.96,68.0,0.08759999999999998,81037
file_81038.npy,250285.71428571423,2.96,76.0,0.08759999999999998,81038
file_81039.npy,250285.71428571423,2.96,84.0,0.08759999999999998,81039
file_81040.npy,250285.71428571423,2.96,92.0,0.08759999999999998,81040
file_81041.npy,250285.71428571423,2.96,100.0,0.08759999999999998,81041
file_81042.npy,250285.71428571423,2.96,108.0,0.08759999999999998,81042
file_81043.npy,250285.71428571423,2.96,116.0,0.08759999999999998,81043
file_81044.npy,250285.71428571423,2.96,124.0,0.08759999999999998,81044
file_81045.npy,250285.71428571423,2.96,132.0,0.08759999999999998,81045
file_81046.npy,250285.71428571423,2.96,140.0,0.08759999999999998,81046
file_81047.npy,250285.71428571423,2.96,148.0,0.08759999999999998,81047
file_81048.npy,250285.71428571423,2.96,156.0,0.08759999999999998,81048
file_81049.npy,250285.71428571423,2.96,164.0,0.08759999999999998,81049
file_81050.npy,250285.71428571423,2.96,172.0,0.08759999999999998,81050
file_81051.npy,250285.71428571423,2.96,180.0,0.08759999999999998,81051
file_81052.npy,250285.71428571423,3.18,-180.0,0.08759999999999998,81052
file_81053.npy,250285.71428571423,3.18,-172.0,0.08759999999999998,81053
file_81054.npy,250285.71428571423,3.18,-164.0,0.08759999999999998,81054
file_81055.npy,250285.71428571423,3.18,-156.0,0.08759999999999998,81055
file_81056.npy,250285.71428571423,3.18,-148.0,0.08759999999999998,81056
file_81057.npy,250285.71428571423,3.18,-140.0,0.08759999999999998,81057
file_81058.npy,250285.71428571423,3.18,-132.0,0.08759999999999998,81058
file_81059.npy,250285.71428571423,3.18,-124.0,0.08759999999999998,81059
file_81060.npy,250285.71428571423,3.18,-116.0,0.08759999999999998,81060
file_81061.npy,250285.71428571423,3.18,-108.0,0.08759999999999998,81061
file_81062.npy,250285.71428571423,3.18,-100.0,0.08759999999999998,81062
file_81063.npy,250285.71428571423,3.18,-92.0,0.08759999999999998,81063
file_81064.npy,250285.71428571423,3.18,-84.0,0.08759999999999998,81064
file_81065.npy,250285.71428571423,3.18,-76.0,0.08759999999999998,81065
file_81066.npy,250285.71428571423,3.18,-68.0,0.08759999999999998,81066
file_81067.npy,250285.71428571423,3.18,-60.0,0.08759999999999998,81067
file_81068.npy,250285.71428571423,3.18,-52.0,0.08759999999999998,81068
file_81069.npy,250285.71428571423,3.18,-44.0,0.08759999999999998,81069
file_81070.npy,250285.71428571423,3.18,-36.0,0.08759999999999998,81070
file_81071.npy,250285.71428571423,3.18,-28.0,0.08759999999999998,81071
file_81072.npy,250285.71428571423,3.18,-20.0,0.08759999999999998,81072
file_81073.npy,250285.71428571423,3.18,-12.0,0.08759999999999998,81073
file_81074.npy,250285.71428571423,3.18,-4.0,0.08759999999999998,81074
file_81075.npy,250285.71428571423,3.18,4.0,0.08759999999999998,81075
file_81076.npy,250285.71428571423,3.18,12.0,0.08759999999999998,81076
file_81077.npy,250285.71428571423,3.18,20.0,0.08759999999999998,81077
file_81078.npy,250285.71428571423,3.18,28.0,0.08759999999999998,81078
file_81079.npy,250285.71428571423,3.18,36.0,0.08759999999999998,81079
file_81080.npy,250285.71428571423,3.18,44.0,0.08759999999999998,81080
file_81081.npy,250285.71428571423,3.18,52.0,0.08759999999999998,81081
file_81082.npy,250285.71428571423,3.18,60.0,0.08759999999999998,81082
file_81083.npy,250285.71428571423,3.18,68.0,0.08759999999999998,81083
file_81084.npy,250285.71428571423,3.18,76.0,0.08759999999999998,81084
file_81085.npy,250285.71428571423,3.18,84.0,0.08759999999999998,81085
file_81086.npy,250285.71428571423,3.18,92.0,0.08759999999999998,81086
file_81087.npy,250285.71428571423,3.18,100.0,0.08759999999999998,81087
file_81088.npy,250285.71428571423,3.18,108.0,0.08759999999999998,81088
file_81089.npy,250285.71428571423,3.18,116.0,0.08759999999999998,81089
file_81090.npy,250285.71428571423,3.18,124.0,0.08759999999999998,81090
file_81091.npy,250285.71428571423,3.18,132.0,0.08759999999999998,81091
file_81092.npy,250285.71428571423,3.18,140.0,0.08759999999999998,81092
file_81093.npy,250285.71428571423,3.18,148.0,0.08759999999999998,81093
file_81094.npy,250285.71428571423,3.18,156.0,0.08759999999999998,81094
file_81095.npy,250285.71428571423,3.18,164.0,0.08759999999999998,81095
file_81096.npy,250285.71428571423,3.18,172.0,0.08759999999999998,81096
file_81097.npy,250285.71428571423,3.18,180.0,0.08759999999999998,81097
file_81098.npy,250285.71428571423,3.4,-180.0,0.08759999999999998,81098
